time,open,high,low,close,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Plot,Plot,Developing Poc,Developing VA High,Developing VA Low,Plot,Plot,Shapes,MA,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Bitcoin Stock to Flow Model,Plot,Mayer Multiple,Strongly Overvalued,Weakly Overvalued,Weakly Undervalued,Strongly Undervalued,Plot,Plot,MA,Range High Percentile,Range High Percentile,Williams Vix Fix,Upper Band,Vix,Plot,RSI
2016-07-19T20:00:00-04:00,11.7,13,11.22,12.5,39981,16370.4,11.155000000000001,NaN,10.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.53622886894925
2016-07-20T20:00:00-04:00,12.53,13.09,12.1,12.76,72258,19023.4,11.2,15.655000000000001,10.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.120519018039836
2016-07-21T20:00:00-04:00,12.76,15.11,12.73,14.83,199026,28383.55,12.21,15.655000000000001,11.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.27294627034237
2016-07-22T20:00:00-04:00,14.99,15.39,14,14.52,115668,33580.65,12.350000000000001,15.655000000000001,11.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.97537570218251
2016-07-23T20:00:00-04:00,14.52,14.57,12.05,12.78,140552,40331.6,12.350000000000001,15.655000000000001,11.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.92694379337523
2016-07-24T20:00:00-04:00,12.71,14.01,12.61,13.91,101996,43705.6,12.57,15.655000000000001,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.18084441173981
2016-07-25T20:00:00-04:00,13.93,13.95,11.88,12,165972,51290.05,12.57,15.655000000000001,11.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.69287582050117
2016-07-26T20:00:00-04:00,12,13.4,11.75,13.1,109892,55718.05,12.72,15.655000000000001,11.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.573626183632264
2016-07-27T20:00:00-04:00,13.1,13.14,12.53,12.93,65895,57631.6,12.75,15.655000000000001,11.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.769652339548216
2016-07-28T20:00:00-04:00,12.93,12.95,12.57,12.84,53554,59855.1,12.75,15.655000000000001,11.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.322189029980024
2016-07-29T20:00:00-04:00,12.84,12.88,12.49,12.49,38705,61307.2,12.75,15.655000000000001,11.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.52929529695465
2016-07-30T20:00:00-04:00,12.49,12.67,11.61,11.99,57172,63610.55,12.86,15.655000000000001,10.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.00312428685608
2016-07-31T20:00:00-04:00,11.98,12.12,10.8,10.95,91878,67508.2,12.86,15.655000000000001,11.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.18371868123246
2016-08-01T20:00:00-04:00,10.9,11.31,6.68,8.78,195127,76988.15,11.035,14.34,11.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.284625456214386
2016-08-02T20:00:00-04:00,8.68,10.78,8.54,10.68,215564,86506.5,11.035,14.34,12.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.14653565270062
2016-08-03T20:00:00-04:00,10.6,11.55,10.42,11.32,99086,90245.55,11.035,14.34,12.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.030129080435245
2016-08-04T20:00:00-04:00,11.3,11.4,10.81,11.18,47195,92213.5,11.035,14.34,11.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.46500650255426
2016-08-05T20:00:00-04:00,11.18,11.18,10.42,11.01,34947,93328.7,11.035,14.34,11.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.746175419851745
2016-08-06T20:00:00-04:00,11,11.25,10.84,10.99,30014,94116.6,11.035,14.34,11.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.6566861448364
2016-08-07T20:00:00-04:00,10.99,11.42,10.94,11.34,30913,95269.75,11.035,14.34,11.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.58893009471733
2016-08-08T20:00:00-04:00,11.33,12.48,11.24,12.28,84418,97491.6,11.035,14.34,11.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.476252714014755
2016-08-09T20:00:00-04:00,12.28,12.91,11.87,12.21,146625,101209.95,11.035,14.34,11.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.086732529534565
2016-08-10T20:00:00-04:00,12.22,12.39,11.6,11.73,54926,94004.95,11.035,14.34,11.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.37999541279297
2016-08-11T20:00:00-04:00,11.73,12.08,11.65,11.81,30659,89754.5,10.625,14.34,12.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.84777642554593
2016-08-12T20:00:00-04:00,11.8,11.86,11.54,11.61,28358,84144.8,10.344999999999999,14.34,11.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.637685506355986
2016-08-13T20:00:00-04:00,11.61,11.76,11.2,11.28,25767,80333.35,10.315,14.34,11.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.626404438803625
2016-08-14T20:00:00-04:00,11.28,11.52,11.02,11.3,33103,73689.9,10.04,14.34,11.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.770071262203004
2016-08-15T20:00:00-04:00,11.3,11.38,11,11.18,50994,70745,9.91,11.285,11.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.970521690695
2016-08-16T20:00:00-04:00,11.18,11.26,10.69,10.82,40020,69451.25,9.815,11.285,11.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.564413387612625
2016-08-17T20:00:00-04:00,10.82,11.06,10.76,10.77,35774,68562.25,9.795,11.285,12.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.22601125707352
2016-08-18T20:00:00-04:00,10.77,10.86,10.65,10.77,29161,68085.05,9.795,11.285,12.79,13.4275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.22601125707352
2016-08-19T20:00:00-04:00,10.77,11.37,10.7,11.3,35228,66987.85,9.795,11.285,12.64,13.932500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.17499266649359
2016-08-20T20:00:00-04:00,11.3,11.3,10.98,11.21,17981,63293,9.795,11.035,13.17,14.002500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.41908130310381
2016-08-21T20:00:00-04:00,11.17,11.34,11.04,11.1,36429,55358.1,10.725,11.035,14.56,14.002500000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.459550157101454
2016-08-22T20:00:00-04:00,11.1,11.2,10.85,11,32526,46206.2,11.665,11.035,13.76,14.1125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.557037270949905
2016-08-23T20:00:00-04:00,11,11.16,10.98,11.01,24010,42452.4,11.665,11.035,13.2,14.1125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.67069454807065
2016-08-24T20:00:00-04:00,11.01,11.35,10.99,11.34,28922,41538.75,11.665,11.035,13.37,14.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.42307239577542
2016-08-25T20:00:00-04:00,11.34,11.47,11.2,11.28,27284,41155.6,11.780000000000001,11.035,12.97,14.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.76360967416391
2016-08-26T20:00:00-04:00,11.27,11.28,11.17,11.18,20473,40678.55,11.780000000000001,11.035,13.12,14.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.62306760131858
2016-08-27T20:00:00-04:00,11.18,11.19,10.97,11.01,18631,40064.45,11.780000000000001,11.035,12.84,14.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.6675713628509
2016-08-28T20:00:00-04:00,11.01,11.16,10.8,10.95,31674,37427.25,11.780000000000001,11.035,13.09,14.2575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.96577881786906
2016-08-29T20:00:00-04:00,10.95,11.25,10.95,11.21,26060,31399,11.52,11.035,13.32,14.2575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.64843598656501
2016-08-30T20:00:00-04:00,11.21,11.7,11.09,11.7,37751,30540.25,11.365,11.035,13.11,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.78864810720484
2016-08-31T20:00:00-04:00,11.66,12.5,11.57,12.05,86906,33352.6,11.575,11.035,13.23,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.59684812347545
2016-09-01T20:00:00-04:00,12.04,12.35,11.95,12.15,40611,33965.25,11.575,11.035,13.22,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.64279582109831
2016-09-02T20:00:00-04:00,12.15,12.47,11.6,11.88,37617,34557.75,11.575,11.035,13.28,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.561492125148774
2016-09-03T20:00:00-04:00,11.84,11.88,11.54,11.77,19069,33856.05,11.575,11.035,13.51,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.941990124871154
2016-09-04T20:00:00-04:00,11.77,11.84,11.62,11.76,14026,32007.65,11.575,11.035,13.32,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.788496976055306
2016-09-05T20:00:00-04:00,11.75,11.76,11.5,11.71,27143,31363.8,11.575,11.035,13.09,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.976784331579005
2016-09-06T20:00:00-04:00,11.75,11.9,11.53,11.58,33494,31249.8,11.575,11.035,12.86,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.829038768412595
2016-09-07T20:00:00-04:00,11.55,11.7,11.31,11.39,31902,31386.85,11.6,11.035,12.7,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.78016255379169
2016-09-08T20:00:00-04:00,11.39,11.69,11.34,11.64,21350,30692.95,11.65,11.035,12.26,12.6875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.87094445590304
2016-09-09T20:00:00-04:00,11.64,12.21,11.55,12.21,20041,30795.95,11.65,11.035,12.1,12.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.635099914962225
2016-09-10T20:00:00-04:00,12.2,12.21,11.6,11.65,25258,30237.4,11.65,11.035,11.78,12.3425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.94052841122556
2016-09-11T20:00:00-04:00,11.64,11.95,11.64,11.86,20980,29660.1,11.65,11.035,11.77,12.3275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.66849229583644
2016-09-12T20:00:00-04:00,11.87,12.08,11.84,11.92,29455,29932.35,11.65,11.035,11.92,12.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.44785782719171
2016-09-13T20:00:00-04:00,11.92,12.03,11.8,11.91,24232,29697.85,11.65,11.035,11.87,10.5975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.28396130931369
2016-09-14T20:00:00-04:00,11.91,12.1,11.91,11.96,23149,29491.1,11.65,11.035,11.92,10.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.01313228333797
2016-09-15T20:00:00-04:00,11.95,12.76,11.86,12.58,56258,31280.35,11.780000000000001,11.035,11.95,10.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.91253565757123
2016-09-16T20:00:00-04:00,12.58,12.99,12.41,12.79,33760,32036.8,11.895,11.035,11.95,10.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,2.2,0.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.14500666745496
